timestamp	description	val_auc	num_params
2026-03-15 12:01:24	Tox GNN Baseline	0.775554	175041
2026-03-15 12:01:26	Tox GNN Baseline	0.775340	175041
2026-03-15 12:01:28	Tox GNN Baseline	0.775625	175041
2026-03-15 12:01:30	Tox GNN Baseline	0.773802	175041
2026-03-15 12:01:32	Tox GNN Baseline	0.774728	175041
2026-03-15 12:01:34	Tox GNN Baseline	0.777255	175041
2026-03-15 12:01:35	Tox GNN Baseline	0.773189	175041
2026-03-15 12:01:37	Tox GNN Baseline	0.775633	175041
2026-03-15 12:01:39	Tox GNN Baseline	0.778719	175041
2026-03-15 12:01:41	Tox GNN Baseline	0.773863	175041
2026-03-15 12:01:43	Tox GNN Baseline	0.775258	175041
2026-03-15 12:01:45	Tox GNN Baseline	0.777295	175041
2026-03-15 12:01:47	Tox GNN Baseline	0.776698	175041
2026-03-15 12:01:49	Tox GNN Baseline	0.779797	175041
2026-03-15 12:01:50	Tox GNN Baseline	0.776781	175041
2026-03-15 12:01:52	Tox GNN Baseline	0.776582	175041
2026-03-15 12:01:54	Tox GNN Baseline	0.780108	175041
2026-03-15 12:01:56	Tox GNN Baseline	0.778193	175041
2026-03-15 12:01:58	Tox GNN Baseline	0.777648	175041
2026-03-15 12:02:00	Tox GNN Baseline	0.775512	175041
2026-03-15 12:02:02	Tox GNN Baseline	0.780054	175041
2026-03-15 12:02:04	Tox GNN Baseline	0.775441	175041
2026-03-15 12:02:06	Tox GNN Baseline	0.780142	175041
2026-03-15 12:02:08	Tox GNN Baseline	0.774719	175041
2026-03-15 12:02:10	Tox GNN Baseline	0.776598	175041
2026-03-15 12:02:13	Tox GNN Baseline	0.777764	175041
2026-03-15 12:02:15	Tox GNN Baseline	0.781301	175041
2026-03-15 12:02:17	Tox GNN Baseline	0.780115	175041
2026-03-15 12:02:19	Tox GNN Baseline	0.777298	175041
2026-03-15 12:02:21	Tox GNN Baseline	0.779313	175041
2026-03-15 12:02:23	Tox GNN Baseline	0.781062	175041
2026-03-15 12:02:25	Tox GNN Baseline	0.782031	175041
2026-03-15 12:02:28	Tox GNN Baseline	0.779672	175041
2026-03-15 12:02:30	Tox GNN Baseline	0.782641	175041
2026-03-15 12:02:32	Tox GNN Baseline	0.781845	175041
2026-03-15 12:02:34	Tox GNN Baseline	0.783458	175041
2026-03-15 12:02:36	Tox GNN Baseline	0.779266	175041
2026-03-15 12:02:39	Tox GNN Baseline	0.781941	175041
2026-03-15 12:02:41	Tox GNN Baseline	0.779754	175041
2026-03-15 12:02:43	Tox GNN Baseline	0.782631	175041
2026-03-15 12:02:45	Tox GNN Baseline	0.780678	175041
2026-03-15 12:02:48	Tox GNN Baseline	0.781954	175041
2026-03-15 12:02:50	Tox GNN Baseline	0.781383	175041
2026-03-15 12:02:52	Tox GNN Baseline	0.784642	175041
2026-03-15 12:02:55	Tox GNN Baseline	0.784527	175041
2026-03-15 12:02:57	Tox GNN Baseline	0.780641	175041
2026-03-15 12:02:59	Tox GNN Baseline	0.784262	175041
2026-03-15 12:03:02	Tox GNN Baseline	0.782577	175041
2026-03-15 12:03:04	Tox GNN Baseline	0.779437	175041
2026-03-15 12:03:07	Tox GNN Baseline	0.779873	175041
2026-03-15 12:03:09	Tox GNN Baseline	0.782686	175041
2026-03-15 12:03:11	Tox GNN Baseline	0.782439	175041
2026-03-15 12:03:14	Tox GNN Baseline	0.781888	175041
2026-03-15 12:03:16	Tox GNN Baseline	0.784192	175041
2026-03-15 12:03:19	Tox GNN Baseline	0.784389	175041
2026-03-15 12:03:21	Tox GNN Baseline	0.781895	175041
2026-03-15 12:03:24	Tox GNN Baseline	0.782645	175041
2026-03-15 12:03:26	Tox GNN Baseline	0.782932	175041
2026-03-15 12:03:29	Tox GNN Baseline	0.785901	175041
2026-03-15 12:03:32	Tox GNN Baseline	0.782313	175041
2026-03-15 12:03:34	Tox GNN Baseline	0.787091	175041
2026-03-15 12:03:37	Tox GNN Baseline	0.784263	175041
2026-03-15 12:03:39	Tox GNN Baseline	0.784520	175041
2026-03-15 12:03:42	Tox GNN Baseline	0.783049	175041
2026-03-15 12:03:45	Tox GNN Baseline	0.786210	175041
2026-03-15 12:03:47	Tox GNN Baseline	0.782430	175041
2026-03-15 12:03:50	Tox GNN Baseline	0.786914	175041
2026-03-15 12:03:53	Tox GNN Baseline	0.781796	175041
2026-03-15 12:03:56	Tox GNN Baseline	0.786442	175041
2026-03-15 12:03:58	Tox GNN Baseline	0.784062	175041
2026-03-15 12:04:01	Tox GNN Baseline	0.785708	175041
2026-03-15 12:04:04	Tox GNN Baseline	0.785711	175041
2026-03-15 12:04:07	Tox GNN Baseline	0.787306	175041
2026-03-15 12:04:10	Tox GNN Baseline	0.785428	175041
2026-03-15 12:04:13	Tox GNN Baseline	0.782765	175041
2026-03-15 12:04:16	Tox GNN Baseline	0.784342	175041
2026-03-15 12:04:19	Tox GNN Baseline	0.787005	175041
2026-03-15 12:04:22	Tox GNN Baseline	0.785979	175041
2026-03-15 12:04:25	Tox GNN Baseline	0.781999	175041
2026-03-15 12:04:28	Tox GNN Baseline	0.785369	175041
2026-03-15 12:04:31	Tox GNN Baseline	0.785771	175041
2026-03-15 12:04:34	Tox GNN Baseline	0.787079	175041
2026-03-15 12:04:37	Tox GNN Baseline	0.787861	175041
2026-03-15 12:04:40	Tox GNN Baseline	0.786384	175041
2026-03-15 12:04:43	Tox GNN Baseline	0.782783	175041
2026-03-15 12:04:46	Tox GNN Baseline	0.788665	175041
2026-03-15 12:04:49	Tox GNN Baseline	0.782719	175041
2026-03-15 12:04:52	Tox GNN Baseline	0.782593	175041
2026-03-15 12:04:56	Tox GNN Baseline	0.787100	175041
2026-03-15 12:04:59	Tox GNN Baseline	0.785573	175041
2026-03-15 12:05:02	Tox GNN Baseline	0.784202	175041
2026-03-15 12:05:05	Tox GNN Baseline	0.784588	175041
2026-03-15 12:05:09	Tox GNN Baseline	0.783784	175041
2026-03-15 12:05:12	Tox GNN Baseline	0.783160	175041
2026-03-15 12:05:15	Tox GNN Baseline	0.785706	175041
2026-03-15 12:05:18	Tox GNN Baseline	0.784488	175041
2026-03-15 12:05:22	Tox GNN Baseline	0.782214	175041
2026-03-15 12:05:25	Tox GNN Baseline	0.788252	175041
2026-03-15 12:05:28	Tox GNN Baseline	0.787305	175041
2026-03-15 12:05:32	Tox GNN Baseline	0.780727	175041
2026-03-15 12:05:35	Tox GNN Baseline	0.786255	175041
2026-03-15 12:05:38	Tox GNN Baseline	0.782855	175041
2026-03-15 12:05:42	Tox GNN Baseline	0.784362	175041
2026-03-15 12:05:45	Tox GNN Baseline	0.781744	175041
2026-03-15 12:05:48	Tox GNN Baseline	0.786573	175041
2026-03-15 12:05:51	Tox GNN Baseline	0.784484	175041
2026-03-15 12:05:55	Tox GNN Baseline	0.783413	175041
2026-03-15 12:05:58	Tox GNN Baseline	0.785035	175041
2026-03-15 12:06:01	Tox GNN Baseline	0.786316	175041
2026-03-15 12:06:04	Tox GNN Baseline	0.786440	175041
2026-03-15 12:06:08	Tox GNN Baseline	0.782788	175041
2026-03-15 12:06:11	Tox GNN Baseline	0.781170	175041
2026-03-15 12:06:14	Tox GNN Baseline	0.784807	175041
2026-03-15 12:06:17	Tox GNN Baseline	0.785358	175041
2026-03-15 12:06:21	Tox GNN Baseline	0.783519	175041
2026-03-15 12:06:24	Tox GNN Baseline	0.788274	175041
2026-03-15 12:06:27	Tox GNN Baseline	0.785422	175041
2026-03-15 12:06:30	Tox GNN Baseline	0.779616	175041
2026-03-15 12:06:33	Tox GNN Baseline	0.782340	175041
2026-03-15 12:06:37	Tox GNN Baseline	0.787599	175041
2026-03-15 12:06:40	Tox GNN Baseline	0.786321	175041
2026-03-15 12:06:43	Tox GNN Baseline	0.789239	175041
2026-03-15 12:06:46	Tox GNN Baseline	0.785580	175041
2026-03-15 12:06:50	Tox GNN Baseline	0.787432	175041
2026-03-15 12:06:53	Tox GNN Baseline	0.785288	175041
2026-03-15 12:06:56	Tox GNN Baseline	0.788589	175041
2026-03-15 12:07:00	Tox GNN Baseline	0.786596	175041
2026-03-15 12:07:03	Tox GNN Baseline	0.786953	175041
2026-03-15 12:07:06	Tox GNN Baseline	0.786860	175041
2026-03-15 12:07:09	Tox GNN Baseline	0.786298	175041
2026-03-15 12:07:13	Tox GNN Baseline	0.785361	175041
2026-03-15 12:07:16	Tox GNN Baseline	0.783160	175041
2026-03-15 12:07:19	Tox GNN Baseline	0.785471	175041
2026-03-15 12:07:22	Tox GNN Baseline	0.785004	175041
2026-03-15 12:07:26	Tox GNN Baseline	0.789302	175041
2026-03-15 12:07:29	Tox GNN Baseline	0.784041	175041
2026-03-15 12:07:32	Tox GNN Baseline	0.784979	175041
2026-03-15 12:07:35	Tox GNN Baseline	0.782871	175041
2026-03-15 12:07:38	Tox GNN Baseline	0.785535	175041
2026-03-15 12:07:42	Tox GNN Baseline	0.782769	175041
2026-03-15 12:07:45	Tox GNN Baseline	0.787136	175041
2026-03-15 12:07:48	Tox GNN Baseline	0.785137	175041
2026-03-15 12:07:51	Tox GNN Baseline	0.785478	175041
2026-03-15 12:07:55	Tox GNN Baseline	0.783027	175041
2026-03-15 12:07:58	Tox GNN Baseline	0.787411	175041
2026-03-15 12:08:01	Tox GNN Baseline	0.787624	175041
2026-03-15 12:08:04	Tox GNN Baseline	0.787428	175041
2026-03-15 12:08:07	Tox GNN Baseline	0.784737	175041
2026-03-15 12:08:11	Tox GNN Baseline	0.788360	175041
2026-03-15 12:08:14	Tox GNN Baseline	0.784825	175041
2026-03-15 12:08:17	Tox GNN Baseline	0.785656	175041
2026-03-15 12:08:21	Tox GNN Baseline	0.787233	175041
2026-03-15 12:08:24	Tox GNN Baseline	0.784034	175041
2026-03-15 12:08:27	Tox GNN Baseline	0.784330	175041
2026-03-15 12:08:30	Tox GNN Baseline	0.787502	175041
2026-03-15 12:08:34	Tox GNN Baseline	0.785963	175041
2026-03-15 12:08:37	Tox GNN Baseline	0.784924	175041
2026-03-15 12:08:40	Tox GNN Baseline	0.783402	175041
2026-03-15 12:08:43	Tox GNN Baseline	0.782508	175041
2026-03-15 12:08:47	Tox GNN Baseline	0.787542	175041
2026-03-15 12:08:50	Tox GNN Baseline	0.787676	175041
2026-03-15 12:08:53	Tox GNN Baseline	0.785139	175041
2026-03-15 12:08:57	Tox GNN Baseline	0.787353	175041
2026-03-15 12:09:00	Tox GNN Baseline	0.787811	175041
2026-03-15 12:09:03	Tox GNN Baseline	0.779333	175041
2026-03-15 12:09:07	Tox GNN Baseline	0.782973	175041
2026-03-15 12:09:10	Tox GNN Baseline	0.780748	175041
2026-03-15 12:09:13	Tox GNN Baseline	0.783759	175041
2026-03-15 12:09:17	Tox GNN Baseline	0.784739	175041
2026-03-15 12:09:20	Tox GNN Baseline	0.786637	175041
2026-03-15 12:09:23	Tox GNN Baseline	0.783364	175041
2026-03-15 12:09:27	Tox GNN Baseline	0.786147	175041
2026-03-15 12:09:30	Tox GNN Baseline	0.787970	175041
2026-03-15 12:09:33	Tox GNN Baseline	0.785204	175041
2026-03-15 12:09:36	Tox GNN Baseline	0.786646	175041
2026-03-15 12:09:40	Tox GNN Baseline	0.783930	175041
2026-03-15 12:09:43	Tox GNN Baseline	0.787475	175041
2026-03-15 12:09:46	Tox GNN Baseline	0.783058	175041
2026-03-15 12:09:50	Tox GNN Baseline	0.788439	175041
2026-03-15 12:09:53	Tox GNN Baseline	0.786890	175041
2026-03-15 12:09:56	Tox GNN Baseline	0.784154	175041
2026-03-15 12:10:00	Tox GNN Baseline	0.786395	175041
2026-03-15 12:10:03	Tox GNN Baseline	0.789745	175041
2026-03-15 12:10:06	Tox GNN Baseline	0.785670	175041
2026-03-15 12:10:10	Tox GNN Baseline	0.787701	175041
2026-03-15 12:10:13	Tox GNN Baseline	0.787590	175041
2026-03-15 12:10:16	Tox GNN Baseline	0.784751	175041
2026-03-15 12:10:20	Tox GNN Baseline	0.781656	175041
2026-03-15 12:10:23	Tox GNN Baseline	0.784911	175041
2026-03-15 12:10:26	Tox GNN Baseline	0.781922	175041
2026-03-15 12:10:30	Tox GNN Baseline	0.782047	175041
2026-03-15 12:10:33	Tox GNN Baseline	0.786415	175041
2026-03-15 12:10:36	Tox GNN Baseline	0.786481	175041
2026-03-15 12:10:40	Tox GNN Baseline	0.784771	175041
2026-03-15 12:10:43	Tox GNN Baseline	0.786271	175041
2026-03-15 12:10:46	Tox GNN Baseline	0.781534	175041
2026-03-15 12:10:49	Tox GNN Baseline	0.787881	175041
2026-03-15 12:10:52	Tox GNN Baseline	0.782177	175041
2026-03-15 12:10:55	Tox GNN Baseline	0.778825	175041
2026-03-15 12:10:58	Tox GNN Baseline	0.784229	175041
2026-03-15 12:11:01	Tox GNN Baseline	0.781056	175041
2026-03-15 12:11:04	Tox GNN Baseline	0.783838	175041
2026-03-15 12:11:07	Tox GNN Baseline	0.786912	175041
2026-03-15 12:11:10	Tox GNN Baseline	0.785623	175041
2026-03-15 12:11:13	Tox GNN Baseline	0.788118	175041
2026-03-15 12:11:16	Tox GNN Baseline	0.783171	175041
2026-03-15 12:11:19	Tox GNN Baseline	0.786232	175041
2026-03-15 12:11:22	Tox GNN Baseline	0.785345	175041
2026-03-15 12:11:25	Tox GNN Baseline	0.787865	175041
2026-03-15 12:11:27	Tox GNN Baseline	0.783461	175041
2026-03-15 12:11:30	Tox GNN Baseline	0.780040	175041
2026-03-15 12:11:33	Tox GNN Baseline	0.787335	175041
2026-03-15 12:11:36	Tox GNN Baseline	0.784780	175041
2026-03-15 12:11:39	Tox GNN Baseline	0.785758	175041
2026-03-15 12:11:41	Tox GNN Baseline	0.785322	175041
2026-03-15 12:11:44	Tox GNN Baseline	0.783723	175041
2026-03-15 12:11:47	Tox GNN Baseline	0.783581	175041
2026-03-15 12:11:49	Tox GNN Baseline	0.787425	175041
2026-03-15 12:11:52	Tox GNN Baseline	0.783630	175041
2026-03-15 12:11:55	Tox GNN Baseline	0.789616	175041
2026-03-15 12:11:57	Tox GNN Baseline	0.783515	175041
2026-03-15 12:12:00	Tox GNN Baseline	0.784757	175041
2026-03-15 12:12:03	Tox GNN Baseline	0.786639	175041
2026-03-15 12:12:05	Tox GNN Baseline	0.785412	175041
2026-03-15 12:12:08	Tox GNN Baseline	0.786878	175041
2026-03-15 12:12:11	Tox GNN Baseline	0.784698	175041
2026-03-15 12:12:13	Tox GNN Baseline	0.779128	175041
2026-03-15 12:12:16	Tox GNN Baseline	0.781631	175041
2026-03-15 12:12:19	Tox GNN Baseline	0.786289	175041
2026-03-15 12:12:21	Tox GNN Baseline	0.782146	175041
2026-03-15 12:12:24	Tox GNN Baseline	0.784423	175041
2026-03-15 12:12:27	Tox GNN Baseline	0.783059	175041
2026-03-15 12:12:29	Tox GNN Baseline	0.780043	175041
2026-03-15 12:12:32	Tox GNN Baseline	0.787211	175041
2026-03-15 12:12:35	Tox GNN Baseline	0.780937	175041
2026-03-15 12:12:38	Tox GNN Baseline	0.787319	175041
2026-03-15 12:12:40	Tox GNN Baseline	0.785862	175041
2026-03-15 12:12:43	Tox GNN Baseline	0.783061	175041
2026-03-15 12:12:46	Tox GNN Baseline	0.780470	175041
2026-03-15 12:12:49	Tox GNN Baseline	0.784195	175041
2026-03-15 12:12:51	Tox GNN Baseline	0.783930	175041
2026-03-15 12:12:54	Tox GNN Baseline	0.778064	175041
2026-03-15 12:12:57	Tox GNN Baseline	0.780987	175041
2026-03-15 12:12:59	Tox GNN Baseline	0.781001	175041
2026-03-15 12:13:02	Tox GNN Baseline	0.781540	175041
2026-03-15 12:13:04	Tox GNN Baseline	0.783965	175041
2026-03-15 12:13:07	Tox GNN Baseline	0.781845	175041
2026-03-15 12:13:10	Tox GNN Baseline	0.783149	175041
2026-03-15 12:13:13	Tox GNN Baseline	0.785460	175041
2026-03-15 12:13:15	Tox GNN Baseline	0.785579	175041
2026-03-15 12:13:19	Tox GNN Baseline	0.783025	175041
2026-03-15 12:13:22	Tox GNN Baseline	0.783587	175041
2026-03-15 12:13:25	Tox GNN Baseline	0.780671	175041
2026-03-15 12:13:28	Tox GNN Baseline	0.786784	175041
2026-03-15 12:13:32	Tox GNN Baseline	0.784357	175041
2026-03-15 12:13:35	Tox GNN Baseline	0.785451	175041
